Date,Open.x,High.x,Low.x,Close.x,Open.y,High.y,Low.y,Close.y
16/02/2007,6955.71,6979.02,6941.03,6957.07,5716.43,5728.36,5703.64,5713.59
19/02/2007,6967.53,6996.01,6965.91,6987.08,5723.05,5758.33,5717.37,5739.9
20/02/2007,6978.52,6987.67,6936.08,6982.91,5739.27,5744.78,5678.38,5713.45
21/02/2007,6999.18,7005.34,6922.36,6941.66,5732.8,5736.24,5677.59,5694.56
22/02/2007,6959.37,7012.34,6955.57,6973.73,5723.15,5737.36,5700.78,5707.86
23/02/2007,6986.07,6998.27,6964.5,6992.58,5723.79,5727.6,5688.83,5716.38
26/02/2007,6992.12,7040.2,6980.25,7027.59,5732.28,5771.69,5728.07,5762.54
27/02/2007,6988.34,6988.34,6814.57,6819.65,5719.04,5719.45,5581.06,5588.39
28/02/2007,6728.4,6775.52,6640.99,6715.44,5475.89,5556.85,5458.65,5516.32
01/03/2007,6714.25,6756.25,6544.28,6640.24,5502.09,5555.37,5355.75,5458.4
02/03/2007,6663.6,6703.04,6554.05,6603.32,5480.27,5499.22,5391.1,5424.7
05/03/2007,6510.95,6563.45,6437.25,6534.57,5325.14,5404.14,5303.29,5385.03
06/03/2007,6558.89,6607.99,6545.63,6595,5431.15,5443.95,5399.12,5437.13
07/03/2007,6605.9,6633.87,6584.47,6617.75,5458.3,5469.01,5430.7,5455.07
08/03/2007,6643.82,6713.54,6639.89,6713.23,5493.7,5529.31,5481.55,5524.26
09/03/2007,6706.45,6745.06,6665.73,6716.52,5515.92,5549.3,5473.32,5537.84
12/03/2007,6727.57,6752.18,6674.99,6715.49,5553.82,5565.42,5478.52,5496.07
13/03/2007,6716.35,6722.83,6623.99,6623.99,5498.58,5508.56,5432.51,5432.94
14/03/2007,6567.24,6567.24,6444.7,6447.7,5346.74,5366.71,5295.58,5296.22
15/03/2007,6495.85,6594.33,6495.84,6585.47,5376.36,5389.85,5320.37,5389.85
16/03/2007,6564.79,6614.06,6528.3,6579.87,5380.13,5420.62,5346.73,5382.16
19/03/2007,6622.76,6677.34,6614.14,6671.41,5435.37,5459.4,5411.54,5458.95
20/03/2007,6673.68,6703.4,6633.81,6700.29,5459.67,5504.84,5426.43,5503.27
21/03/2007,6696.25,6729.65,6688.34,6712.06,5499.05,5518.12,5490.58,5502.18
22/03/2007,6742.78,6872.63,6742.78,6856.96,5577.72,5610.43,5560.5,5598.37
23/03/2007,6859,6902.62,6828.22,6899.06,5589.8,5642.19,5576.82,5634.75
26/03/2007,6899.33,6903.82,6799.37,6828.82,5638.48,5638.63,5546.28,5576.3
27/03/2007,6838.32,6885.34,6838.32,6858.34,5609.66,5617.97,5572.01,5587.06
28/03/2007,6830.73,6843.37,6788.33,6816.89,5563.5,5574.91,5530.79,5552.69
29/03/2007,6834.09,6903.48,6834.09,6897.08,5579.99,5633.42,5578.84,5631.53
30/03/2007,6903.88,6965.84,6885.58,6917.03,5630.17,5674.26,5609.02,5634.16
02/04/2007,6911.13,6945.36,6891.8,6937.17,5623.4,5648.18,5609.28,5645.56
03/04/2007,6945.36,7053.12,6945.27,7045.56,5681.65,5713.53,5669.28,5711.91
04/04/2007,7072.51,7076.21,7038.49,7073.91,5730.28,5739.01,5707.39,5739.01
05/04/2007,7074.59,7103.73,7068.09,7099.91,5731.7,5751.33,5721,5741.38
10/04/2007,7102.47,7172.08,7090.69,7166.67,5750.47,5774.97,5725.93,5766.27
11/04/2007,7168.1,7201.93,7139.34,7152.83,5757.94,5798.21,5741.27,5751.92
12/04/2007,7150.83,7152.38,7087.29,7142.95,5744.42,5759.27,5701.35,5748.94
13/04/2007,7153.89,7213.2,7150.7,7212.07,5762.06,5794.62,5748.74,5789.34
16/04/2007,7229.06,7340.25,7229.06,7338.06,5815.36,5861.97,5806.52,5861.97
17/04/2007,7327.5,7365.51,7292.3,7348.83,5844.49,5871.86,5820.74,5858.14
18/04/2007,7341.25,7341.25,7243.42,7282.34,5849.2,5859.17,5813.46,5835.95
19/04/2007,7205.53,7248.18,7155.05,7242.73,5775.56,5834.25,5745.03,5829.04
20/04/2007,7257.34,7366.59,7253.03,7342.54,5856.5,5957.8,5855.26,5938.9
23/04/2007,7348.01,7358.27,7302.43,7335.62,5937.15,5958.47,5904.56,5917.32
24/04/2007,7342.08,7342.08,7218.72,7270.32,5911.65,5923.61,5860.69,5886.03
25/04/2007,7291.77,7363.37,7287.8,7343.08,5902.54,5962.39,5902.54,5947.33
26/04/2007,7368.54,7412.53,7356.84,7387.02,5979.96,5981.55,5930.91,5944.44
27/04/2007,7384.02,7395.36,7333.69,7378.12,5940.76,5950.99,5908.38,5930.77
30/04/2007,7369.24,7436.3,7361.36,7408.87,5913.03,5976.34,5913.03,5960.04
02/05/2007,7429.93,7462.72,7422.81,7455.93,5985.2,6001.17,5958.98,5990.13
03/05/2007,7472.14,7483.22,7420.35,7476.69,6018.59,6019.7,5969.71,6004.28
04/05/2007,7476.68,7526.51,7460.02,7516.76,6012.55,6075.58,5999.79,6068.83
07/05/2007,7523.95,7538.59,7508.1,7525.69,6079.86,6081.78,6058.92,6071.48
08/05/2007,7515.01,7515.47,7413.01,7442.2,6057.59,6064.2,6015.99,6034.25
09/05/2007,7471.95,7489.86,7427.25,7475.99,6070.18,6078.28,6020.69,6051.63
10/05/2007,7477.44,7494.18,7400.42,7415.33,6044.67,6058.1,6006.99,6012.76
11/05/2007,7386.8,7482.36,7304.61,7479.34,5956,6051.19,5927.51,6050.63
14/05/2007,7505,7527.96,7446.11,7459.61,6070.3,6070.3,6016.96,6026.42
15/05/2007,7432.66,7520.53,7418.26,7505.35,6001.75,6057.71,5987.49,6049.76
16/05/2007,7483.43,7523,7460.29,7481.25,6039.55,6053.02,6012.84,6017.91
17/05/2007,7502.12,7528.62,7483.66,7499.5,6044.15,6048.97,6010.76,6027
18/05/2007,7498.57,7613.62,7490.51,7607.54,6018.23,6111.72,6016.12,6101.14
21/05/2007,7614.04,7644.44,7599.49,7619.31,6091.59,6110.31,6062.33,6089.91
22/05/2007,7623.64,7676.87,7608.76,7659.39,6093.64,6106.98,6076.87,6089.72
23/05/2007,7665.05,7739.06,7659.8,7735.88,6093.61,6121.87,6093.32,6120.2
24/05/2007,7716.18,7774.36,7669.05,7697.38,6069.95,6110.36,6039.32,6048.31
25/05/2007,7672.95,7746.92,7658.27,7739.2,6019.68,6073.37,6011.49,6057.49
29/05/2007,7758.86,7787.55,7735.8,7781.04,6079.67,6079.67,6044.51,6056.39
30/05/2007,7741.95,7768.75,7675.89,7764.97,6015.75,6046.11,5986.26,6042.15
31/05/2007,7790.93,7895.71,7790.93,7883.04,6086.86,6119.33,6066.98,6104
01/06/2007,7891.2,8001.63,7889.74,7987.85,6113.18,6168.15,6105.61,6168.15
04/06/2007,7973.68,8010.39,7936.18,7976.79,6157.33,6163.9,6112.29,6125.81
05/06/2007,7987.11,7996.61,7880.35,7919.83,6140.06,6142.37,6076.59,6078.54
06/06/2007,7916.71,7925.84,7723.55,7730.05,6072.64,6080.7,5971.42,5977.87
07/06/2007,7750.38,7786.94,7590.17,7618.61,5982.54,5999.81,5879.05,5890.49
08/06/2007,7576.01,7644.96,7499.43,7590.5,5876.65,5917.84,5837.14,5883.29
11/06/2007,7623.33,7706.1,7623.33,7706.1,5939.34,5948.02,5915.06,5940.09
12/06/2007,7693.6,7740.02,7629.46,7678.26,5928.81,5944.59,5882.44,5898.16
13/06/2007,7652.59,7701.01,7595.69,7680.76,5878.84,5951.12,5851.48,5934.27
14/06/2007,7753.18,7850.73,7752.04,7849.16,5974.59,6047.23,5971.06,6047.23
15/06/2007,7861.22,8032.97,7860.33,8030.64,6063.52,6122.31,6056.68,6105.28
18/06/2007,8044.73,8095.76,8013.58,8036.12,6117.52,6118.82,6065.08,6087.15
19/06/2007,8044.59,8074.11,8011.29,8033.52,6091.92,6106.89,6058.36,6071.67
20/06/2007,8066.18,8131.73,8046.64,8090.49,6095.26,6132.14,6090.27,6093.29
21/06/2007,8050.65,8060.64,7905.18,7964.71,6043.18,6063.4,5995.37,6029.79
22/06/2007,7977.26,8013.6,7925.13,7949.63,6040.51,6055.32,6009.1,6023.25
25/06/2007,7896.91,7942.94,7829.78,7930.61,5971.96,6010.3,5943.24,6002.85
26/06/2007,7882.39,7904.53,7817.39,7860.52,5962.65,5990.01,5939.23,5953.36
27/06/2007,7820.35,7822.35,7750.62,7801.23,5921.46,5948.12,5897.8,5941.67
28/06/2007,7847.44,7923.59,7847.44,7921.36,5995.87,6006.31,5976.23,6006.31
29/06/2007,7947.16,8007.74,7901.6,8007.32,6031.74,6054.93,5976.95,6054.93
02/07/2007,7969.27,7981.36,7916.47,7958.24,6021.1,6040.33,6011.38,6026.95
03/07/2007,7985.26,8066.83,7985.26,8050.68,6074.12,6083.99,6065.11,6069.84
04/07/2007,8057.68,8090.22,8055.25,8075.26,6080.86,6104.57,6079.54,6098.08
05/07/2007,8101.89,8115.06,7968.79,7987.13,6113.23,6115.09,6051.92,6059.53
06/07/2007,7987.12,8048.44,7947.07,8048.32,6061.2,6106.57,6059.6,6102.69
09/07/2007,8077.18,8119.8,8058.77,8077.39,6118.63,6133.12,6097.78,6104.66
10/07/2007,8081.73,8109.71,7934.85,7964.76,6104.13,6126.24,6000.9,6019.22
11/07/2007,7922.23,7922.23,7799.93,7898.54,5969.91,6010.25,5936.9,6001.09
12/07/2007,7921.76,8053.62,7880.92,8053.43,6026.89,6103.05,5989.44,6103.05
13/07/2007,8089.56,8151.57,8065.11,8092.77,6156.16,6156.16,6105.21,6117.96
16/07/2007,8101.53,8130.72,8074.97,8105.69,6131.74,6132.29,6101.55,6125.6
17/07/2007,8090.01,8090.01,7995.44,8038.21,6106.61,6114.42,6061.78,6099.21
18/07/2007,7987.52,7990.36,7879.14,7893.61,6040.65,6062.14,5995.97,5995.97
19/07/2007,7934.02,8010.75,7933.19,7991.21,6047.48,6080.48,6027.19,6065.5
20/07/2007,7986.85,8006.23,7864.18,7874.85,6050.45,6076.26,5952.22,5957.16
23/07/2007,7880.29,7944.21,7836.42,7944.21,5936.28,6009.16,5929.75,6009.16
24/07/2007,7916.36,7933.58,7806.23,7806.79,5991.84,6006.52,5897.94,5907.47
25/07/2007,7747.93,7790.2,7659.61,7692.55,5885.67,5907.71,5804.17,5837.11
26/07/2007,7708.32,7731.17,7506.04,7508.96,5864,5867.51,5675.05,5675.05
27/07/2007,7437.11,7535.37,7372.89,7451.68,5626.92,5721.83,5608.28,5643.96
30/07/2007,7460.71,7503.17,7386.6,7456.31,5649.05,5684.57,5612.36,5646.36
31/07/2007,7507.96,7632.83,7501.53,7584.14,5701.52,5754,5691.21,5751.08
01/08/2007,7472.36,7544.7,7396.36,7473.93,5622.11,5701.21,5561.87,5654.3
02/08/2007,7518.91,7568.2,7502.72,7534.13,5704.34,5720.17,5661.09,5682.07
03/08/2007,7549.82,7566.64,7419.84,7435.67,5704.56,5704.56,5583.83,5597.89
06/08/2007,7390.88,7471.75,7382.96,7444.45,5532.59,5573.22,5516.65,5532.99
07/08/2007,7481.35,7534.93,7459.09,7513.66,5610.63,5627.28,5579.19,5620.4
08/08/2007,7538.97,7614.24,7531.71,7605.94,5671.33,5766.56,5652.52,5749.29
09/08/2007,7578.12,7581.79,7426.05,7453.59,5742.05,5742.05,5562.94,5624.78
10/08/2007,7373.91,7386.41,7293.52,7343.26,5518.21,5558.94,5434.93,5448.63
13/08/2007,7380.18,7476.7,7380.18,7474.33,5512.93,5576.89,5495.22,5569.28
14/08/2007,7441.5,7492.76,7383.32,7425.07,5513.06,5574.37,5463.39,5478.66
15/08/2007,7391.48,7470.94,7343.25,7445.9,5407.99,5454.65,5378.41,5442.72
16/08/2007,7360.28,7360.28,7240.78,7270.07,5338.74,5344.17,5263.15,5265.47
17/08/2007,7241.62,7497.65,7190.36,7378.29,5256.86,5450.35,5217.7,5363.63
20/08/2007,7400.45,7450.39,7386.55,7407.53,5428.67,5447.61,5390.06,5399.38
21/08/2007,7427.52,7469.86,7345.13,7424.75,5413.03,5445.5,5345.08,5418.78
22/08/2007,7429.01,7525.71,7424.12,7500.48,5451.1,5531.86,5448.52,5518.17
23/08/2007,7560.91,7591.52,7511.91,7511.96,5575.98,5596.16,5523.33,5523.33
24/08/2007,7490.82,7526.14,7459.95,7507.27,5491.2,5578.88,5491.2,5569.38
27/08/2007,7525.59,7541.87,7475.95,7485.99,5598.73,5617.79,5584.84,5590.54
28/08/2007,7476.99,7477.27,7419.68,7430.24,5579.82,5579.82,5462.27,5474.17
29/08/2007,7383.09,7451.97,7353.82,7439.18,5441.52,5520.02,5425.9,5520.02
30/08/2007,7469.45,7529.75,7416.66,7519.94,5584.01,5605.98,5521.1,5592.53
31/08/2007,7554.6,7659.72,7536.78,7638.17,5634.07,5686.47,5618.85,5662.7
03/09/2007,7643.64,7677.67,7630.85,7648.58,5683.1,5683.1,5639.55,5651.27
04/09/2007,7635.41,7725.34,7595.45,7721.77,5636.15,5679.95,5602.89,5672.72
05/09/2007,7700.76,7717.16,7588.03,7588.03,5655.28,5666.89,5548.69,5551.55
06/09/2007,7618.34,7644.43,7510.77,7621.72,5585.54,5596.43,5503.12,5576.62
07/09/2007,7612.92,7629.86,7420.83,7436.63,5567.61,5595.63,5417.26,5430.1
10/09/2007,7437.69,7467.45,7369.7,7375.44,5432.08,5459.34,5378.04,5386.43
11/09/2007,7409.25,7481.98,7409.25,7457.9,5442.1,5491.8,5424.06,5478.94
12/09/2007,7458.68,7477.99,7420.66,7472.99,5480.98,5519.44,5462.56,5508.01
13/09/2007,7459.43,7545.23,7430.64,7535.97,5489.42,5574.62,5472.2,5565.97
14/09/2007,7514.62,7522.12,7445.41,7497.74,5540.36,5554.95,5487.27,5538.92
17/09/2007,7497.09,7530.81,7433.23,7479.85,5523.88,5523.88,5431.46,5439.37
18/09/2007,7460.04,7588.42,7452,7575.21,5418.95,5557.34,5417.01,5549.35
19/09/2007,7629.11,7771.02,7627.75,7750.84,5683.27,5744.74,5653.51,5730.82
20/09/2007,7728.78,7745.25,7696.94,7735.09,5686.08,5710.84,5670.52,5688.76
21/09/2007,7722.97,7809.24,7714.81,7794.43,5668.02,5724.99,5665.44,5700.65
24/09/2007,7777.2,7797.62,7762.05,7787.92,5686.47,5711.8,5673.07,5692.49
25/09/2007,7755.17,7786.93,7717.44,7769.44,5663.18,5673.96,5608.69,5641.59
26/09/2007,7797.34,7815.49,7788.44,7804.15,5659.45,5715.31,5659.45,5690.77
27/09/2007,7844.42,7882.18,7837.34,7853.79,5740.8,5752.89,5717.49,5733.37
28/09/2007,7850.94,7880.42,7790.23,7861.51,5728.95,5734.12,5679.03,5715.69
01/10/2007,7851.29,7922.42,7831.4,7922.42,5670.79,5780.79,5660.76,5773.26
02/10/2007,7937.22,7971.13,7924.14,7946.79,5811.26,5823.5,5793.19,5799.27
03/10/2007,7952.38,7964.4,7928.56,7955.3,5798.24,5809.5,5779.45,5806.18
04/10/2007,7940.65,7966.81,7911.86,7944.99,5783.3,5825.94,5776.18,5804.39
05/10/2007,7954.25,8014.16,7946.34,8002.18,5810.81,5854.81,5793.68,5843.24
08/10/2007,8008.76,8017.77,7968.25,7974.37,5852.32,5852.32,5824.07,5829.4
09/10/2007,7974.87,8012.87,7955.04,7980.44,5819.83,5863.95,5805.67,5861.93
10/10/2007,7985.98,8009.34,7955.93,7986.57,5863.88,5874.96,5808.48,5838.49
11/10/2007,7985.68,8063.83,7981.53,8033.69,5835.78,5882.07,5835.78,5862.83
12/10/2007,7995.59,8041.26,7974.87,8041.26,5816.67,5843.95,5779.04,5843.95
15/10/2007,8039.8,8039.8,7951.26,7969.47,5842.88,5867.95,5795.67,5807.44
16/10/2007,7946.12,7964.6,7927.78,7962.64,5779.83,5789.67,5739.86,5774.36
17/10/2007,7944.53,8017.04,7941.51,7985.41,5776.27,5843.76,5759.98,5818.8
18/10/2007,7997.73,8014.56,7906.79,7921.4,5830.48,5838.97,5740.81,5767.24
19/10/2007,7895.53,7940.29,7870.73,7884.12,5751.54,5780.5,5728.36,5740.48
22/10/2007,7819.28,7819.28,7763.64,7794.94,5635.7,5669.16,5630.8,5661.27
23/10/2007,7822.89,7876.62,7822.89,7842.79,5694.33,5728.85,5686.22,5705.05
24/10/2007,7842.13,7861.27,7807.99,7828.96,5711.74,5733.87,5654.1,5674.67
25/10/2007,7862.61,7970.57,7861.39,7932.44,5722.09,5767.11,5710.05,5760.3
26/10/2007,7944.34,7970.36,7919.2,7949.17,5776.26,5805.03,5744.93,5794.87
29/10/2007,7989.4,8016.47,7986.71,8009.67,5845.85,5850.81,5822.44,5836.19
30/10/2007,8004.59,8004.59,7966.24,7977.94,5821.2,5822.99,5795.18,5803.93
31/10/2007,7975.02,8027.49,7960.48,8019.22,5804.44,5847.95,5793.84,5847.95
01/11/2007,8024.41,8038.41,7853.76,7880.85,5851.76,5855.35,5704.81,5730.92
02/11/2007,7846.91,7864.48,7792.37,7849.49,5684.91,5726.12,5668.67,5720.42
05/11/2007,7790.89,7830.92,7779.97,7807.55,5676.76,5697.71,5660.14,5684.62
06/11/2007,7823.22,7859.95,7821.78,7827.19,5702.39,5728.7,5683.98,5709.42
07/11/2007,7839.06,7854.16,7739.92,7799.62,5737.63,5759.53,5646.12,5683.22
08/11/2007,7771.56,7844.4,7701.87,7819.47,5602.34,5675.03,5589.5,5631.63
09/11/2007,7830.12,7918.92,7792.82,7812.4,5641.23,5661.41,5493.6,5524.18
12/11/2007,7780.49,7810.6,7766.07,7806.84,5488.98,5540.34,5483.71,5535.56
13/11/2007,7781.42,7791.5,7752.24,7777.56,5508.51,5554.12,5486.29,5538.91
14/11/2007,7821.42,7866.01,7765.51,7783.11,5625.56,5638.82,5591.04,5613.6
15/11/2007,7781.81,7803.87,7635.69,7667.03,5598.13,5610.98,5526.27,5561.13
16/11/2007,7635.65,7655.96,7564.66,7612.26,5519.05,5551.82,5497.09,5523.63
19/11/2007,7608.2,7623.1,7498.9,7511.97,5519.97,5564.65,5428.96,5432.57
20/11/2007,7550.35,7634.46,7523.67,7630.31,5460.35,5516.66,5412.93,5506.68
21/11/2007,7569.86,7569.86,7474.51,7518.42,5428.22,5442.55,5358.76,5381.3
22/11/2007,7538.8,7581.13,7488.09,7562.1,5402.79,5433.46,5364.25,5416.1
23/11/2007,7565.01,7620.29,7549.15,7608.96,5406.46,5529.8,5406.46,5521.17
26/11/2007,7642.1,7674.66,7559.7,7567.36,5558.06,5568.01,5450.37,5458.39
27/11/2007,7537.55,7546.41,7444.62,7531.35,5421.71,5467.43,5383.67,5434.17
28/11/2007,7552.26,7729,7536.54,7723.66,5461.92,5578.08,5406.99,5561.21
29/11/2007,7755.3,7780.48,7729.44,7765.19,5596.69,5615,5550,5598.11
30/11/2007,7772.44,7894.47,7771.77,7870.52,5602.58,5685.53,5597.22,5670.57
03/12/2007,7859.39,7889.59,7825.66,7837.26,5654.1,5680.48,5620.19,5629.46
04/12/2007,7841.87,7849.94,7785.12,7808.94,5619.63,5621.87,5538.32,5547.21
05/12/2007,7850.94,7953.94,7842.62,7944.77,5585.73,5663.22,5577.27,5659.07
06/12/2007,7958.18,7998.04,7911.48,7940.58,5681.71,5724.51,5627.68,5673.76
07/12/2007,7963.25,8009.76,7957.55,7994.07,5700.46,5744.76,5700.46,5718.75
10/12/2007,7972.7,8057.69,7955.19,8033.36,5683.6,5771.44,5681.36,5750.92
11/12/2007,8050.37,8067.04,7983.41,8009.42,5765.27,5768.22,5702.53,5724.76
12/12/2007,7968.93,8117.79,7928.12,8076.12,5650.42,5795.22,5625.01,5743.32
13/12/2007,8014.47,8034.32,7922.98,7928.31,5677.16,5677.2,5582.11,5590.91
14/12/2007,7949,7987.29,7873.27,7948.36,5624.95,5631.54,5560.59,5605.36
17/12/2007,7884.17,7884.19,7812.02,7825.44,5532.67,5541.56,5499.57,5514.88
18/12/2007,7811.08,7942.76,7796.1,7850.74,5498.62,5581.18,5498.62,5509.37
19/12/2007,7865.33,7876.59,7777.4,7837.32,5516.78,5547.76,5465.98,5497.42
20/12/2007,7842.26,7919.05,7842.17,7869.19,5520.96,5549.52,5493.75,5511.45
21/12/2007,7913.38,8015.42,7913.38,8002.67,5577.1,5622.61,5562.68,5602.77
27/12/2007,8038.73,8073.99,8024.77,8038.6,5626.13,5656.14,5617.66,5627.48
28/12/2007,8010.89,8068.95,7991.81,8067.32,5595.19,5640,5593.92,5627.25
02/01/2008,8045.97,8100.64,7925.11,7949.11,5609.98,5665.94,5530.43,5550.36
03/01/2008,7941.52,7969.9,7858.39,7908.41,5538.2,5559.05,5515.61,5546.08
04/01/2008,7913.53,7914.7,7780.27,7808.69,5543.69,5567.09,5417.53,5446.79
07/01/2008,7810.82,7858.64,7781.68,7817.17,5432,5475.25,5429.32,5452.83
08/01/2008,7844.5,7923.44,7831.51,7849.99,5476.51,5533.93,5471.14,5495.67
09/01/2008,7839.23,7841.62,7770.42,7782.71,5459.4,5463.07,5420.06,5435.42
10/01/2008,7799.11,7830.95,7700.85,7713.09,5468.54,5471.82,5394.52,5400.43
11/01/2008,7717.45,7746.47,7675.45,7717.95,5398.49,5410.91,5349.25,5371.41
14/01/2008,7692.54,7759.17,7683.54,7732.02,5345.83,5421.22,5343.25,5403.51
15/01/2008,7714.6,7724.26,7563.9,7566.38,5390.37,5394.14,5250.09,5250.82
16/01/2008,7536.48,7555.56,7450.38,7471.57,5216.22,5289.05,5177.68,5225.39
17/01/2008,7504.85,7547.47,7400.08,7413.53,5278.29,5278.5,5150.24,5157.09
18/01/2008,7417.55,7501.04,7287.29,7314.17,5159.56,5231.56,5081.23,5092.4
21/01/2008,7292.68,7292.68,6762.77,6790.19,5006.48,5012.53,4726.76,4744.45
22/01/2008,6591.39,6877.62,6420.71,6769.47,4544.79,4903.99,4505.14,4842.54
23/01/2008,6811.81,6884.87,6384.4,6439.21,4950,4950,4591.24,4636.76
24/01/2008,6550.11,6854.98,6550.11,6821.07,4816.99,4916.98,4773.53,4915.29
25/01/2008,6884.16,7002.19,6782.41,6816.74,5001.57,5001.57,4855.43,4878.12
28/01/2008,6749.29,6827.37,6680.3,6818.85,4791.5,4854.34,4755.98,4848.3
29/01/2008,6834.6,6929.88,6823.68,6892.96,4893.38,4949.4,4868.01,4941.45
30/01/2008,6886.92,6920.77,6822.44,6875.35,4911.73,4911.8,4841.3,4873.57
31/01/2008,6856.88,6887.75,6691.25,6851.75,4863.37,4907.67,4762.73,4869.79
01/02/2008,6896.19,7037.16,6896.19,6968.67,4935.79,5009.16,4927.18,4978.06
04/02/2008,7018.64,7059.19,6975.93,7000.49,5027.26,5027.26,4954.93,4973.64
05/02/2008,6998.74,7000.05,6744.17,6765.25,4970.09,4970.79,4767.45,4776.86
06/02/2008,6726.54,6861.94,6696.94,6847.51,4729.41,4823.03,4729.41,4816.43
07/02/2008,6829.07,6839.16,6655.65,6733.72,4792.56,4797.54,4683.06,4723.8
08/02/2008,6777.54,6851.78,6706.18,6767.28,4764.86,4789.38,4679.8,4709.65
11/02/2008,6723.97,6812.21,6690.77,6743.54,4653.15,4734.73,4644.74,4682.7
12/02/2008,6793.47,6979.23,6746.2,6967.84,4728.78,4846.97,4676.1,4840.71
13/02/2008,6914.21,7007.05,6869.94,6973.67,4791.82,4887.31,4781.5,4855.4
14/02/2008,7024.57,7062.08,6935.31,6962.28,4923.97,4926.33,4835.77,4858.65
15/02/2008,6966.75,7012.63,6797.76,6832.43,4857.49,4877.66,4743.93,4771.79
19/02/2008,6947.68,7079.74,6890.93,7002.29,4844.52,4940.36,4806.17,4885.83
20/02/2008,6933.02,6964.93,6852.58,6899.68,4828.36,4866.9,4779.14,4812.81
21/02/2008,6928.34,7017.86,6881.29,6904.85,4854.1,4905.17,4834.04,4858.85
22/02/2008,6889.49,6889.49,6762.77,6806.29,4818.73,4878.18,4786.67,4824.55
25/02/2008,6850.92,6922.61,6825.12,6882.56,4877.89,4925.94,4870.41,4919.26
26/02/2008,6906.43,7007.44,6906.43,6985.97,4955.71,4980.65,4917.15,4973.07
27/02/2008,7007.69,7017.7,6881.23,6997.85,4990.63,4992.77,4892.59,4968.82
28/02/2008,6985.42,6995.39,6849.59,6862.52,4939.15,4964.09,4856.05,4865.23
29/02/2008,6847.9,6864.69,6698.55,6748.13,4837.01,4873.02,4768.53,4790.66
03/03/2008,6692.98,6701.53,6608.61,6689.95,4723.22,4764.15,4698,4742.66
04/03/2008,6692.73,6720.16,6516.83,6545.04,4749.07,4782.86,4655.25,4675.91
05/03/2008,6583.3,6699.3,6578.82,6683.71,4723.1,4767.59,4689.03,4756.42
06/03/2008,6674.74,6683.16,6569.6,6591.31,4767.04,4767.04,4664.14,4678.05
07/03/2008,6550.55,6562.4,6450.88,6513.99,4630.57,4661.88,4576.59,4618.96
10/03/2008,6487.11,6537.39,6414.52,6448.08,4601.71,4625.98,4534.58,4566.99
11/03/2008,6462.53,6604,6431.74,6524.57,4589.88,4683.18,4566.95,4627.69
12/03/2008,6574.52,6666.58,6569.36,6599.37,4716.92,4741.89,4678.62,4697.1
13/03/2008,6529.62,6529.62,6399.04,6500.56,4610.99,4642.2,4547.09,4630.19
14/03/2008,6500.17,6623.42,6391.56,6451.9,4632.11,4707.83,4544.62,4592.15
17/03/2008,6360.92,6362.02,6167.82,6182.3,4449.39,4505.97,4416.71,4431.04
18/03/2008,6237.63,6417.95,6237.63,6393.39,4502.64,4593,4481.8,4582.59
19/03/2008,6429.24,6469.99,6310.6,6361.22,4635.02,4652.67,4533.18,4555.95
20/03/2008,6331.06,6376.24,6270.98,6319.99,4510.97,4553.28,4480.87,4533.72
25/03/2008,6443.45,6540.48,6443.36,6524.71,4692.17,4699.9,4647.54,4692
26/03/2008,6508.43,6538.28,6469,6489.26,4658.51,4693.62,4647.92,4676.68
27/03/2008,6486.02,6610.16,6478.81,6578.06,4667.99,4750.63,4664.97,4719.53
28/03/2008,6587.21,6616.45,6535.07,6559.9,4722.95,4740.78,4679.53,4695.92
31/03/2008,6530.11,6541.12,6429.62,6534.97,4648.54,4711.78,4622.26,4707.07
01/04/2008,6519.02,6734.5,6496.94,6720.33,4689.65,4876.84,4681.24,4866
02/04/2008,6749.24,6806.66,6726.43,6777.44,4906.06,4923.4,4856.39,4911.97
03/04/2008,6788.4,6802.62,6695.83,6741.72,4926.37,4926.37,4853.96,4887.87
04/04/2008,6753.87,6797.23,6691.28,6763.39,4914.42,4919.96,4848.67,4900.88
07/04/2008,6802.55,6843.25,6795.06,6821.03,4936.25,4959.97,4926.67,4944.6
08/04/2008,6795.05,6795.34,6723.84,6771.98,4908.16,4914.43,4878.73,4912.69
09/04/2008,6751.48,6785.06,6705.06,6721.36,4888.92,4924.57,4868.19,4874.97
10/04/2008,6716.69,6719.07,6608.78,6704.32,4875.48,4880.59,4789.63,4859.42
11/04/2008,6739.18,6768.12,6570.74,6603.57,4891.84,4917.89,4775.16,4797.93
14/04/2008,6561.9,6573.25,6516.51,6554.49,4755.07,4793.63,4750.28,4766.49
15/04/2008,6581.12,6626.88,6524.9,6585.05,4801,4820.75,4741.06,4780.68
16/04/2008,6624.61,6710.86,6600.68,6702.84,4820.27,4863.06,4789.28,4855.1
17/04/2008,6717.28,6743.14,6665.01,6681.81,4877.07,4900.66,4834.22,4862.14
18/04/2008,6703.02,6860.38,6703.02,6843.08,4882.29,4976.37,4878.4,4961.69
21/04/2008,6840.68,6848.65,6749.72,6786.55,4954.49,4961.31,4885.13,4910.35
22/04/2008,6762.44,6818.62,6702.98,6728.3,4887.28,4930.16,4849.88,4872.64
23/04/2008,6739.65,6813.67,6656.86,6795.03,4888.14,4951.05,4850.91,4944.65
24/04/2008,6776.93,6827.9,6720.91,6821.32,4916.56,4942.82,4861.22,4929.55
